Patch_Name,X,Y
patch_471.png,28160,512
patch_472.png,28416,512
patch_473.png,28672,512
patch_474.png,28928,512
patch_475.png,29184,512
patch_476.png,29440,512
patch_477.png,29696,512
patch_478.png,29952,512
patch_479.png,30208,512
patch_480.png,30464,512
patch_481.png,30720,512
patch_482.png,30976,512
patch_483.png,31232,512
patch_484.png,31488,512
patch_485.png,31744,512
patch_486.png,32000,512
patch_487.png,32256,512
patch_488.png,32512,512
patch_489.png,32768,512
patch_490.png,33024,512
patch_491.png,33280,512
patch_492.png,33536,512
patch_493.png,33792,512
patch_494.png,34048,512
patch_495.png,34304,512
patch_496.png,34560,512
patch_497.png,34816,512
patch_498.png,35072,512
patch_499.png,35328,512
patch_500.png,35584,512
patch_501.png,35840,512
patch_502.png,36096,512
patch_503.png,36352,512
patch_504.png,36608,512
patch_505.png,36864,512
patch_506.png,37120,512
patch_507.png,37376,512
patch_508.png,37632,512
patch_509.png,37888,512
patch_510.png,38144,512
patch_511.png,38400,512
patch_512.png,38656,512
patch_513.png,38912,512
patch_514.png,39168,512
patch_515.png,39424,512
patch_516.png,39680,512
patch_517.png,39936,512
patch_518.png,40192,512
patch_519.png,40448,512
patch_520.png,40704,512
patch_521.png,40960,512
patch_522.png,41216,512
patch_523.png,41472,512
patch_524.png,41728,512
patch_525.png,41984,512
patch_526.png,42240,512
patch_527.png,42496,512
patch_528.png,42752,512
patch_529.png,43008,512
patch_530.png,43264,512
patch_531.png,43520,512
patch_532.png,43776,512
patch_533.png,44032,512
patch_534.png,44288,512
patch_535.png,44544,512
patch_536.png,44800,512
patch_537.png,45056,512
patch_538.png,45312,512
patch_539.png,45568,512
patch_540.png,45824,512
patch_541.png,0,768
patch_542.png,256,768
patch_543.png,512,768
patch_544.png,768,768
patch_545.png,1024,768
patch_546.png,1280,768
patch_547.png,1536,768
patch_548.png,1792,768
patch_549.png,2048,768
patch_550.png,2304,768
patch_551.png,2560,768
patch_552.png,2816,768
patch_553.png,3072,768
patch_554.png,3328,768
patch_555.png,3584,768
patch_556.png,3840,768
patch_557.png,4096,768
patch_558.png,4352,768
patch_559.png,4608,768
patch_560.png,4864,768
patch_561.png,5120,768
patch_562.png,5376,768
patch_563.png,5632,768
patch_564.png,5888,768
patch_565.png,6144,768
patch_566.png,6400,768
patch_567.png,6656,768
patch_568.png,6912,768
patch_569.png,7168,768
patch_570.png,7424,768
patch_571.png,7680,768
patch_572.png,7936,768
patch_573.png,8192,768
patch_574.png,8448,768
patch_575.png,8704,768
patch_576.png,8960,768
patch_577.png,9216,768
patch_578.png,9472,768
patch_579.png,9728,768
patch_580.png,9984,768
patch_581.png,10240,768
patch_582.png,10496,768
patch_583.png,10752,768
patch_584.png,11008,768
patch_585.png,11264,768
patch_586.png,11520,768
patch_587.png,11776,768
patch_588.png,12032,768
patch_589.png,12288,768
patch_590.png,12544,768
patch_591.png,12800,768
patch_592.png,13056,768
patch_593.png,13312,768
patch_594.png,13568,768
patch_595.png,13824,768
patch_596.png,14080,768
patch_597.png,14336,768
patch_598.png,14592,768
patch_599.png,14848,768
patch_600.png,15104,768
patch_601.png,15360,768
patch_602.png,15616,768
patch_603.png,15872,768
patch_604.png,16128,768
patch_605.png,16384,768
patch_606.png,16640,768
patch_607.png,16896,768
patch_608.png,17152,768
patch_609.png,17408,768
patch_610.png,17664,768
patch_611.png,17920,768
patch_612.png,18176,768
patch_613.png,18432,768
patch_614.png,18688,768
patch_615.png,18944,768
patch_616.png,19200,768
patch_617.png,19456,768
patch_618.png,19712,768
patch_619.png,19968,768
patch_620.png,20224,768
patch_621.png,20480,768
patch_622.png,20736,768
patch_623.png,20992,768
patch_624.png,21248,768
patch_625.png,21504,768
patch_626.png,21760,768
patch_627.png,22016,768
patch_628.png,22272,768
patch_629.png,22528,768
patch_630.png,22784,768
patch_631.png,23040,768
patch_632.png,23296,768
patch_633.png,23552,768
patch_634.png,23808,768
patch_635.png,24064,768
patch_636.png,24320,768
patch_637.png,24576,768
patch_638.png,24832,768
patch_639.png,25088,768
patch_640.png,25344,768
patch_641.png,25600,768
patch_642.png,25856,768
patch_643.png,26112,768
patch_644.png,26368,768
patch_645.png,26624,768
patch_646.png,26880,768
patch_647.png,27136,768
patch_648.png,27392,768
patch_649.png,27648,768
patch_650.png,27904,768
patch_651.png,28160,768
patch_652.png,28416,768
patch_653.png,28672,768
patch_654.png,28928,768
patch_655.png,29184,768
patch_656.png,29440,768
patch_657.png,29696,768
patch_658.png,29952,768
patch_659.png,30208,768
patch_660.png,30464,768
patch_661.png,30720,768
patch_662.png,30976,768
patch_663.png,31232,768
patch_664.png,31488,768
patch_665.png,31744,768
patch_666.png,32000,768
patch_667.png,32256,768
patch_668.png,32512,768
patch_669.png,32768,768
patch_670.png,33024,768
patch_671.png,33280,768
patch_672.png,33536,768
patch_673.png,33792,768
patch_674.png,34048,768
patch_675.png,34304,768
patch_676.png,34560,768
patch_677.png,34816,768
patch_678.png,35072,768
patch_679.png,35328,768
patch_680.png,35584,768
patch_681.png,35840,768
patch_682.png,36096,768
patch_683.png,36352,768
patch_684.png,36608,768
patch_685.png,36864,768
patch_686.png,37120,768
patch_687.png,37376,768
patch_688.png,37632,768
patch_689.png,37888,768
patch_690.png,38144,768
patch_691.png,38400,768
patch_692.png,38656,768
patch_693.png,38912,768
patch_694.png,39168,768
patch_695.png,39424,768
patch_696.png,39680,768
patch_697.png,39936,768
patch_698.png,40192,768
patch_699.png,40448,768
patch_700.png,40704,768
patch_701.png,40960,768
patch_702.png,41216,768
patch_703.png,41472,768
patch_704.png,41728,768
patch_705.png,41984,768
patch_706.png,42240,768
patch_707.png,42496,768
patch_708.png,42752,768
patch_709.png,43008,768
patch_710.png,43264,768
patch_711.png,43520,768
patch_712.png,43776,768
patch_713.png,44032,768
patch_714.png,44288,768
patch_715.png,44544,768
patch_716.png,44800,768
patch_717.png,45056,768
patch_718.png,45312,768
patch_719.png,45568,768
patch_720.png,45824,768
patch_721.png,0,1024
patch_722.png,256,1024
patch_723.png,512,1024
patch_724.png,768,1024
patch_725.png,1024,1024
patch_726.png,1280,1024
patch_727.png,1536,1024
patch_728.png,1792,1024
patch_729.png,2048,1024
patch_730.png,2304,1024
patch_731.png,2560,1024
patch_732.png,2816,1024
patch_733.png,3072,1024
patch_734.png,3328,1024
patch_735.png,3584,1024
patch_736.png,3840,1024
patch_737.png,4096,1024
patch_738.png,4352,1024
patch_739.png,4608,1024
patch_740.png,4864,1024
patch_741.png,5120,1024
patch_742.png,5376,1024
patch_743.png,5632,1024
patch_744.png,5888,1024
patch_745.png,6144,1024
patch_746.png,6400,1024
patch_747.png,6656,1024
patch_748.png,6912,1024
patch_749.png,7168,1024
patch_750.png,7424,1024
patch_751.png,7680,1024
patch_752.png,7936,1024
patch_753.png,8192,1024
patch_754.png,8448,1024
patch_755.png,8704,1024
patch_756.png,8960,1024
patch_757.png,9216,1024
patch_758.png,9472,1024
patch_759.png,9728,1024
patch_760.png,9984,1024
patch_761.png,10240,1024
patch_762.png,10496,1024
patch_763.png,10752,1024
patch_764.png,11008,1024
patch_765.png,11264,1024
patch_766.png,11520,1024
patch_767.png,11776,1024
patch_768.png,12032,1024
patch_769.png,12288,1024
patch_770.png,12544,1024
patch_771.png,12800,1024
patch_772.png,13056,1024
patch_773.png,13312,1024
patch_774.png,13568,1024
patch_775.png,13824,1024
patch_776.png,14080,1024
patch_777.png,14336,1024
patch_778.png,14592,1024
patch_779.png,14848,1024
patch_780.png,15104,1024
patch_781.png,15360,1024
patch_782.png,15616,1024
patch_783.png,15872,1024
patch_784.png,16128,1024
patch_785.png,16384,1024
patch_786.png,16640,1024
patch_787.png,16896,1024
patch_788.png,17152,1024
patch_789.png,17408,1024
patch_790.png,17664,1024
patch_791.png,17920,1024
patch_792.png,18176,1024
patch_793.png,18432,1024
patch_794.png,18688,1024
patch_795.png,18944,1024
patch_796.png,19200,1024
patch_797.png,19456,1024
patch_798.png,19712,1024
patch_799.png,19968,1024
patch_800.png,20224,1024
patch_801.png,20480,1024
patch_802.png,20736,1024
patch_803.png,20992,1024
patch_804.png,21248,1024
patch_805.png,21504,1024
patch_806.png,21760,1024
patch_807.png,22016,1024
patch_808.png,22272,1024
patch_809.png,22528,1024
patch_810.png,22784,1024
patch_811.png,23040,1024
patch_812.png,23296,1024
patch_813.png,23552,1024
patch_814.png,23808,1024
patch_815.png,24064,1024
patch_816.png,24320,1024
patch_817.png,24576,1024
patch_818.png,24832,1024
patch_819.png,25088,1024
patch_820.png,25344,1024
patch_821.png,25600,1024
patch_822.png,25856,1024
patch_823.png,26112,1024
patch_824.png,26368,1024
patch_825.png,26624,1024
patch_826.png,26880,1024
patch_827.png,27136,1024
patch_828.png,27392,1024
patch_829.png,27648,1024
patch_830.png,27904,1024
patch_831.png,28160,1024
patch_832.png,28416,1024
patch_833.png,28672,1024
patch_834.png,28928,1024
patch_835.png,29184,1024
patch_836.png,29440,1024
patch_837.png,29696,1024
patch_838.png,29952,1024
patch_839.png,30208,1024
patch_840.png,30464,1024
patch_841.png,30720,1024
patch_842.png,30976,1024
patch_843.png,31232,1024
patch_844.png,31488,1024
patch_845.png,31744,1024
patch_846.png,32000,1024
patch_847.png,32256,1024
patch_848.png,32512,1024
patch_849.png,32768,1024
patch_850.png,33024,1024
patch_851.png,33280,1024
patch_852.png,33536,1024
patch_853.png,33792,1024
patch_854.png,34048,1024
patch_855.png,34304,1024
patch_856.png,34560,1024
patch_857.png,34816,1024
patch_858.png,35072,1024
patch_859.png,35328,1024
patch_860.png,35584,1024
patch_861.png,35840,1024
patch_862.png,36096,1024
patch_863.png,36352,1024
patch_864.png,36608,1024
patch_865.png,36864,1024
patch_866.png,37120,1024
patch_867.png,37376,1024
patch_868.png,37632,1024
patch_869.png,37888,1024
patch_870.png,38144,1024
patch_871.png,38400,1024
patch_872.png,38656,1024
patch_873.png,38912,1024
patch_874.png,39168,1024
patch_875.png,39424,1024
patch_876.png,39680,1024
patch_877.png,39936,1024
patch_878.png,40192,1024
patch_879.png,40448,1024
patch_880.png,40704,1024
patch_881.png,40960,1024
patch_882.png,41216,1024
patch_883.png,41472,1024
patch_884.png,41728,1024
patch_885.png,41984,1024
patch_886.png,42240,1024
patch_887.png,42496,1024
patch_888.png,42752,1024
patch_889.png,43008,1024
patch_890.png,43264,1024
patch_891.png,43520,1024
patch_892.png,43776,1024
patch_893.png,44032,1024
patch_894.png,44288,1024
patch_895.png,44544,1024
patch_896.png,44800,1024
patch_897.png,45056,1024
patch_898.png,45312,1024
patch_899.png,45568,1024
patch_900.png,45824,1024
patch_901.png,0,1280
patch_902.png,256,1280
patch_903.png,512,1280
patch_904.png,768,1280
patch_905.png,1024,1280
patch_906.png,1280,1280
patch_907.png,1536,1280
patch_908.png,1792,1280
patch_909.png,2048,1280
patch_910.png,2304,1280
patch_911.png,2560,1280
patch_912.png,2816,1280
patch_913.png,3072,1280
patch_914.png,3328,1280
patch_915.png,3584,1280
patch_916.png,3840,1280
patch_917.png,4096,1280
patch_918.png,4352,1280
patch_919.png,4608,1280
patch_920.png,4864,1280
patch_921.png,5120,1280
patch_922.png,5376,1280
patch_923.png,5632,1280
patch_924.png,5888,1280
patch_925.png,6144,1280
patch_926.png,6400,1280
patch_927.png,6656,1280
patch_928.png,6912,1280
patch_929.png,7168,1280
patch_930.png,7424,1280
patch_931.png,7680,1280
patch_932.png,7936,1280
patch_933.png,8192,1280
patch_934.png,8448,1280
patch_935.png,8704,1280
patch_936.png,8960,1280
patch_937.png,9216,1280
patch_938.png,9472,1280
patch_939.png,9728,1280
patch_940.png,9984,1280
patch_941.png,10240,1280
patch_942.png,10496,1280
patch_943.png,10752,1280
patch_944.png,11008,1280
patch_945.png,11264,1280
patch_946.png,11520,1280
patch_947.png,11776,1280
patch_948.png,12032,1280
patch_949.png,12288,1280
patch_950.png,12544,1280
patch_951.png,12800,1280
patch_952.png,13056,1280
patch_953.png,13312,1280
patch_954.png,13568,1280
patch_955.png,13824,1280
patch_956.png,14080,1280
patch_957.png,14336,1280
patch_958.png,14592,1280
patch_959.png,14848,1280
patch_960.png,15104,1280
patch_961.png,15360,1280
patch_962.png,15616,1280
patch_963.png,15872,1280
patch_964.png,16128,1280
patch_965.png,16384,1280
patch_966.png,16640,1280
patch_967.png,16896,1280
patch_968.png,17152,1280
patch_969.png,17408,1280
patch_970.png,17664,1280
patch_971.png,17920,1280
patch_972.png,18176,1280
patch_973.png,18432,1280
patch_974.png,18688,1280
patch_975.png,18944,1280
patch_976.png,19200,1280
patch_977.png,19456,1280
patch_978.png,19712,1280
patch_979.png,19968,1280
patch_980.png,20224,1280
patch_981.png,20480,1280
patch_982.png,20736,1280
patch_983.png,20992,1280
patch_984.png,21248,1280
patch_985.png,21504,1280
patch_986.png,21760,1280
patch_987.png,22016,1280
patch_988.png,22272,1280
patch_989.png,22528,1280
patch_990.png,22784,1280
patch_991.png,23040,1280
patch_992.png,23296,1280
patch_993.png,23552,1280
patch_994.png,23808,1280
patch_995.png,24064,1280
patch_996.png,24320,1280
patch_997.png,24576,1280
patch_998.png,24832,1280
patch_999.png,25088,1280
patch_1000.png,25344,1280
patch_1001.png,25600,1280
patch_1002.png,25856,1280
patch_1003.png,26112,1280
patch_1004.png,26368,1280
patch_1005.png,26624,1280
patch_1006.png,26880,1280
patch_1007.png,27136,1280
patch_1008.png,27392,1280
patch_1009.png,27648,1280
patch_1010.png,27904,1280
patch_1011.png,28160,1280
patch_1012.png,28416,1280
patch_1013.png,28672,1280
patch_1014.png,28928,1280
patch_1015.png,29184,1280
patch_1016.png,29440,1280
patch_1017.png,29696,1280
patch_1018.png,29952,1280
patch_1019.png,30208,1280
patch_1020.png,30464,1280
patch_1021.png,30720,1280
patch_1022.png,30976,1280
patch_1023.png,31232,1280
patch_1024.png,31488,1280
patch_1025.png,31744,1280
patch_1026.png,32000,1280
patch_1027.png,32256,1280
patch_1028.png,32512,1280
patch_1029.png,32768,1280
patch_1030.png,33024,1280
patch_1031.png,33280,1280
patch_1032.png,33536,1280
patch_1033.png,33792,1280
patch_1034.png,34048,1280
patch_1035.png,34304,1280
patch_1036.png,34560,1280
patch_1037.png,34816,1280
patch_1038.png,35072,1280
patch_1039.png,35328,1280
patch_1040.png,35584,1280
patch_1041.png,35840,1280
patch_1042.png,36096,1280
patch_1043.png,36352,1280
patch_1044.png,36608,1280
patch_1045.png,36864,1280
patch_1046.png,37120,1280
patch_1047.png,37376,1280
patch_1048.png,37632,1280
patch_1049.png,37888,1280
patch_1050.png,38144,1280
patch_1051.png,38400,1280
patch_1052.png,38656,1280
patch_1053.png,38912,1280
patch_1054.png,39168,1280
patch_1055.png,39424,1280
patch_1056.png,39680,1280
patch_1057.png,39936,1280
patch_1058.png,40192,1280
patch_1059.png,40448,1280
patch_1060.png,40704,1280
patch_1061.png,40960,1280
patch_1062.png,41216,1280
patch_1063.png,41472,1280
patch_1064.png,41728,1280
patch_1065.png,41984,1280
patch_1066.png,42240,1280
patch_1067.png,42496,1280
patch_1068.png,42752,1280
patch_1069.png,43008,1280
patch_1070.png,43264,1280
patch_1071.png,43520,1280
patch_1072.png,43776,1280
patch_1073.png,44032,1280
patch_1074.png,44288,1280
patch_1075.png,44544,1280
patch_1076.png,44800,1280
patch_1077.png,45056,1280
patch_1078.png,45312,1280
patch_1079.png,45568,1280
patch_1080.png,45824,1280
patch_1081.png,0,1536
patch_1082.png,256,1536
patch_1083.png,512,1536
patch_1084.png,768,1536
patch_1085.png,1024,1536
patch_1086.png,1280,1536
patch_1087.png,1536,1536
patch_1088.png,1792,1536
patch_1089.png,2048,1536
patch_1090.png,2304,1536
patch_1091.png,2560,1536
patch_1092.png,2816,1536
patch_1093.png,3072,1536
patch_1094.png,3328,1536
patch_1095.png,3584,1536
patch_1096.png,3840,1536
patch_1097.png,4096,1536
patch_1098.png,4352,1536
patch_1099.png,4608,1536
patch_1100.png,4864,1536
patch_1101.png,5120,1536
patch_1102.png,5376,1536
patch_1103.png,5632,1536
patch_1104.png,5888,1536
patch_1105.png,6144,1536
patch_1106.png,6400,1536
patch_1107.png,6656,1536
patch_1108.png,6912,1536
patch_1109.png,7168,1536
patch_1110.png,7424,1536
patch_1111.png,7680,1536
patch_1112.png,7936,1536
patch_1113.png,8192,1536
patch_1114.png,8448,1536
patch_1115.png,8704,1536
patch_1116.png,8960,1536
patch_1117.png,9216,1536
patch_1118.png,9472,1536
patch_1119.png,9728,1536
patch_1120.png,9984,1536
patch_1121.png,10240,1536
patch_1122.png,10496,1536
patch_1123.png,10752,1536
